id,Rings
93412,9
93413,4
93414,5
93415,10
93416,5
93417,13
93418,6
93419,6
93420,8
93421,8
93422,10
93423,6
93424,11
93425,6
93426,9
93427,11
93428,11
93429,9
93430,11
93431,9
93432,8
93433,8
93434,8
93435,6
93436,7
93437,8
93438,9
93439,14
93440,10
93441,12
93442,5
93443,7
93444,13
93445,7
93446,9
93447,7
93448,10
93449,10
93450,8
93451,7
93452,5
93453,7
93454,10
93455,8
93456,10
93457,9
93458,9
93459,12
93460,4
93461,10
93462,9
93463,8
93464,12
93465,9
93466,11
93467,4
93468,12
93469,6
93470,9
93471,10
93472,11
93473,7
93474,6
93475,11
93476,6
93477,8
93478,8
93479,10
93480,10
93481,6
93482,10
93483,13
93484,11
93485,6
93486,7
93487,11
93488,11
93489,12
93490,10
93491,16
93492,9
93493,10
93494,7
93495,11
93496,9
93497,13
93498,12
93499,10
93500,8
93501,13
93502,10
93503,13
93504,11
93505,7
93506,9
93507,7
93508,8
93509,11
93510,6
93511,8
93512,10
93513,7
93514,10
93515,6
93516,6
93517,10
93518,5
93519,9
93520,10
93521,13
93522,8
93523,10
93524,9
93525,10
93526,11
93527,12
93528,9
93529,7
93530,9
93531,14
93532,6
93533,7
93534,8
93535,13
93536,5
93537,11
93538,6
93539,9
93540,9
93541,11
93542,7
93543,13
93544,8
93545,12
93546,8
93547,10
93548,8
93549,4
93550,10
93551,7
93552,13
93553,9
93554,11
93555,11
93556,9
93557,6
93558,10
93559,12
93560,9
93561,15
93562,6
93563,11
93564,12
93565,6
93566,7
93567,12
93568,11
93569,6
93570,6
93571,9
93572,8
93573,10
93574,13
93575,10
93576,7
93577,7
93578,7
93579,13
93580,13
93581,9
93582,6
93583,10
93584,8
93585,5
93586,9
93587,11
93588,5
93589,9
93590,10
93591,7
93592,9
93593,7
93594,7
93595,8
93596,12
93597,6
93598,8
93599,13
93600,9
93601,7
93602,10
93603,9
93604,9
93605,7
93606,7
93607,9
93608,9
93609,8
93610,10
93611,6
93612,8
93613,7
93614,7
93615,8
93616,8
93617,12
93618,11
93619,14
93620,5
93621,8
93622,12
93623,8
93624,7
93625,11
93626,7
93627,13
93628,9
93629,7
93630,7
93631,8
93632,13
93633,15
93634,11
93635,6
93636,13
93637,9
93638,6
93639,10
93640,7
93641,10
93642,14
93643,10
93644,11
93645,6
93646,11
93647,13
93648,12
93649,10
93650,6
93651,12
93652,11
93653,9
93654,5
93655,9
93656,9
93657,10
93658,12
93659,11
93660,10
93661,13
93662,7
93663,11
93664,10
93665,12
93666,7
93667,7
93668,6
93669,6
93670,9
93671,10
93672,7
93673,8
93674,6
93675,8
93676,10
93677,7
93678,13
93679,10
93680,12
93681,10
93682,11
93683,11
93684,6
93685,8
93686,11
93687,12
93688,10
93689,10
93690,7
93691,13
93692,10
93693,13
93694,10
93695,9
93696,10
93697,9
93698,10
93699,8
93700,11
93701,11
93702,9
93703,10
93704,5
93705,10
93706,9
93707,8
93708,7
93709,14
93710,7
93711,8
93712,10
93713,11
93714,6
93715,10
93716,5
93717,10
93718,4
93719,12
93720,7
93721,10
93722,6
93723,10
93724,11
93725,11
93726,10
93727,12
93728,12
93729,9
93730,11
93731,10
93732,14
93733,12
93734,11
93735,9
93736,14
93737,10
93738,10
93739,7
93740,8
93741,7
93742,11
93743,6
93744,11
93745,5
93746,11
93747,12
93748,13
93749,10
93750,9
93751,6
93752,8
93753,9
93754,11
93755,8
93756,7
93757,8
93758,7
93759,10
93760,12
93761,9
93762,13
93763,10
93764,13
93765,11
93766,9
93767,12
93768,13
93769,9
93770,13
93771,11
93772,9
93773,5
93774,5
93775,11
93776,9
93777,12
93778,7
93779,8
93780,9
93781,11
93782,10
93783,13
93784,7
93785,7
93786,6
93787,11
93788,7
93789,10
93790,13
93791,7
93792,11
93793,13
93794,11
93795,7
93796,7
93797,8
93798,6
93799,13
93800,5
93801,10
93802,5
93803,6
93804,9
93805,10
93806,9
93807,9
93808,6
93809,7
93810,6
93811,11
93812,7
93813,8
93814,8
93815,7
93816,10
93817,9
93818,9
93819,6
93820,10
93821,15
93822,14
93823,9
93824,10
93825,10
93826,8
93827,7
93828,8
93829,9
93830,6
93831,8
93832,6
93833,10
93834,12
93835,6
93836,14
93837,5
93838,9
93839,5
93840,9
93841,10
93842,11
93843,10
93844,11
93845,13
93846,11
93847,11
93848,8
93849,10
93850,10
93851,9
93852,9
93853,10
93854,8
93855,10
93856,10
93857,13
93858,7
93859,9
93860,7
93861,11
93862,11
93863,9
93864,7
93865,7
93866,10
93867,10
93868,9
93869,9
93870,6
93871,6
93872,9
93873,9
93874,7
93875,5
93876,8
93877,7
93878,12
93879,7
93880,13
93881,10
93882,10
93883,6
93884,11
93885,5
93886,7
93887,7
93888,9
93889,11
93890,8
93891,9
93892,10
93893,9
93894,10
93895,8
93896,8
93897,9
93898,10
93899,9
93900,9
93901,10
93902,11
93903,7
93904,7
93905,12
93906,10
93907,6
93908,8
93909,10
93910,6
93911,8
93912,9
93913,9
93914,9
93915,11
93916,10
93917,10
93918,12
93919,12
93920,10
93921,9
93922,11
93923,10
93924,9
93925,9
93926,9
93927,12
93928,14
93929,5
93930,8
93931,10
93932,11
93933,10
93934,10
93935,10
93936,6
93937,8
93938,8
93939,9
93940,8
93941,5
93942,14
93943,8
93944,11
93945,9
93946,10
93947,11
93948,10
93949,10
93950,8
93951,8
93952,8
93953,6
93954,5
93955,9
93956,10
93957,9
93958,7
93959,10
93960,12
93961,7
93962,15
93963,11
93964,9
93965,9
93966,11
93967,10
93968,7
93969,8
93970,12
93971,10
93972,9
93973,7
93974,6
93975,8
93976,10
93977,8
93978,10
93979,14
93980,10
93981,9
93982,7
93983,6
93984,9
93985,5
93986,7
93987,8
93988,8
93989,11
93990,10
93991,7
93992,7
93993,9
93994,9
93995,8
93996,8
93997,11
93998,7
93999,7
94000,8
94001,8
94002,6
94003,8
94004,5
94005,13
94006,11
94007,13
94008,11
94009,9
94010,8
94011,14
94012,10
94013,7
94014,6
94015,12
94016,7
94017,9
94018,5
94019,6
94020,6
94021,10
94022,15
94023,12
94024,9
94025,13
94026,10
94027,10
94028,9
94029,8
94030,10
94031,6
94032,7
94033,13
94034,10
94035,11
94036,5
94037,6
94038,9
94039,7
94040,9
94041,6
94042,9
94043,11
94044,6
94045,10
94046,10
94047,7
94048,8
94049,9
94050,6
94051,10
94052,5
94053,11
94054,11
94055,8
94056,14
94057,8
94058,10
94059,11
94060,6
94061,8
94062,5
94063,6
94064,6
94065,11
94066,11
94067,6
94068,11
94069,11
94070,16
94071,9
94072,10
94073,7
94074,6
94075,11
94076,7
94077,11
94078,8
94079,9
94080,9
94081,5
94082,6
94083,9
94084,9
94085,7
94086,7
94087,7
94088,9
94089,5
94090,7
94091,9
94092,11
94093,9
94094,7
94095,8
94096,9
94097,15
94098,12
94099,6
94100,13
94101,6
94102,9
94103,9
94104,6
94105,7
94106,9
94107,6
94108,10
94109,9
94110,10
94111,8
94112,12
94113,13
94114,12
94115,5
94116,5
94117,8
94118,6
94119,8
94120,8
94121,10
94122,8
94123,10
94124,8
94125,12
94126,10
94127,10
94128,5
94129,13
94130,15
94131,8
94132,8
94133,6
94134,13
94135,11
94136,6
94137,10
94138,9
94139,11
94140,9
94141,9
94142,11
94143,10
94144,9
94145,10
94146,10
94147,9
94148,5
94149,7
94150,9
94151,9
94152,7
94153,11
94154,8
94155,5
94156,8
94157,7
94158,10
94159,9
94160,15
94161,9
94162,13
94163,8
94164,8
94165,8
94166,11
94167,8
94168,6
94169,5
94170,10
94171,11
94172,11
94173,12
94174,11
94175,10
94176,9
94177,10
94178,10
94179,7
94180,6
94181,9
94182,10
94183,6
94184,7
94185,8
94186,8
94187,6
94188,10
94189,9
94190,7
94191,6
94192,14
94193,5
94194,13
94195,8
94196,6
94197,13
94198,13
94199,10
94200,10
94201,11
94202,9
94203,6
94204,6
94205,10
94206,5
94207,12
94208,8
94209,12
94210,8
94211,8
94212,11
94213,12
94214,9
94215,9
94216,6
94217,10
94218,8
94219,12
94220,12
94221,10
94222,10
94223,15
94224,11
94225,9
94226,10
94227,5
94228,10
94229,11
94230,9
94231,9
94232,11
94233,7
94234,9
94235,14
94236,7
94237,9
94238,11
94239,6
94240,9
94241,10
94242,7
94243,10
94244,14
94245,8
94246,5
94247,10
94248,9
94249,13
94250,8
94251,8
94252,11
94253,9
94254,9
94255,8
94256,9
94257,6
94258,9
94259,9
94260,8
94261,7
94262,7
94263,13
94264,10
94265,10
94266,11
94267,8
94268,9
94269,10
94270,13
94271,4
94272,11
94273,5
94274,9
94275,7
94276,8
94277,9
94278,9
94279,8
94280,13
94281,11
94282,12
94283,10
94284,10
94285,7
94286,11
94287,7
94288,5
94289,7
94290,13
94291,9
94292,12
94293,5
94294,7
94295,5
94296,11
94297,11
94298,5
94299,13
94300,10
94301,7
94302,10
94303,12
94304,10
94305,10
94306,10
94307,11
94308,9
94309,9
94310,14
94311,5
94312,9
94313,11
94314,7
94315,9
94316,14
94317,5
94318,7
94319,13
94320,12
94321,12
94322,11
94323,11
94324,6
94325,10
94326,10
94327,16
94328,6
94329,5
94330,10
94331,8
94332,7
94333,8
94334,9
94335,10
94336,12
94337,8
94338,10
94339,4
94340,4
94341,6
94342,6
94343,14
94344,13
94345,8
94346,12
94347,5
94348,6
94349,7
94350,12
94351,11
94352,7
94353,7
94354,5
94355,11
94356,9
94357,11
94358,13
94359,6
94360,6
94361,12
94362,7
94363,10
94364,13
94365,12
94366,7
94367,11
94368,14
94369,4
94370,4
94371,11
94372,7
94373,11
94374,7
94375,12
94376,11
94377,5
94378,9
94379,5
94380,11
94381,7
94382,13
94383,12
94384,7
94385,8
94386,5
94387,6
94388,10
94389,9
94390,11
94391,7
94392,11
94393,9
94394,12
94395,7
94396,6
94397,9
94398,8
94399,11
94400,8
94401,9
94402,14
94403,7
94404,8
94405,9
94406,8
94407,7
94408,13
94409,8
94410,11
94411,9
94412,11
94413,6
94414,7
94415,11
94416,11
94417,5
94418,13
94419,9
94420,12
94421,7
94422,5
94423,8
94424,13
94425,11
94426,11
94427,11
94428,11
94429,11
94430,10
94431,8
94432,10
94433,11
94434,12
94435,13
94436,10
94437,9
94438,9
94439,12
94440,7
94441,7
94442,10
94443,6
94444,9
94445,9
94446,7
94447,14
94448,8
94449,11
94450,9
94451,10
94452,5
94453,6
94454,10
94455,12
94456,8
94457,7
94458,10
94459,9
94460,5
94461,9
94462,9
94463,10
94464,10
94465,8
94466,10
94467,5
94468,10
94469,8
94470,9
94471,12
94472,12
94473,9
94474,9
94475,10
94476,8
94477,6
94478,9
94479,8
94480,6
94481,10
94482,8
94483,13
94484,10
94485,10
94486,10
94487,6
94488,10
94489,10
94490,7
94491,5
94492,10
94493,10
94494,6
94495,10
94496,9
94497,14
94498,6
94499,12
94500,7
94501,13
94502,6
94503,7
94504,9
94505,8
94506,8
94507,5
94508,11
94509,9
94510,10
94511,12
94512,9
94513,10
94514,7
94515,6
94516,9
94517,10
94518,8
94519,10
94520,9
94521,13
94522,10
94523,12
94524,8
94525,7
94526,6
94527,11
94528,8
94529,12
94530,13
94531,10
94532,9
94533,11
94534,8
94535,8
94536,10
94537,8
94538,7
94539,14
94540,12
94541,7
94542,11
94543,9
94544,9
94545,12
94546,5
94547,11
94548,6
94549,11
94550,10
94551,12
94552,11
94553,14
94554,10
94555,13
94556,10
94557,7
94558,9
94559,9
94560,7
94561,13
94562,6
94563,5
94564,7
94565,8
94566,10
94567,8
94568,6
94569,10
94570,10
94571,10
94572,6
94573,10
94574,10
94575,15
94576,7
94577,7
94578,9
94579,10
94580,8
94581,12
94582,10
94583,12
94584,10
94585,13
94586,13
94587,8
94588,13
94589,9
94590,8
94591,6
94592,8
94593,9
94594,11
94595,14
94596,6
94597,11
94598,7
94599,13
94600,10
94601,8
94602,10
94603,11
94604,13
94605,5
94606,7
94607,10
94608,10
94609,13
94610,11
94611,14
94612,7
94613,6
94614,8
94615,6
94616,8
94617,8
94618,7
94619,9
94620,6
94621,9
94622,10
94623,10
94624,11
94625,10
94626,8
94627,6
94628,8
94629,8
94630,11
94631,10
94632,12
94633,6
94634,5
94635,9
94636,8
94637,7
94638,10
94639,6
94640,6
94641,11
94642,5
94643,12
94644,8
94645,6
94646,11
94647,7
94648,7
94649,11
94650,10
94651,11
94652,12
94653,11
94654,7
94655,9
94656,12
94657,6
94658,9
94659,12
94660,6
94661,11
94662,8
94663,11
94664,7
94665,9
94666,10
94667,11
94668,14
94669,8
94670,11
94671,4
94672,6
94673,7
94674,8
94675,9
94676,11
94677,9
94678,11
94679,7
94680,10
94681,12
94682,7
94683,6
94684,9
94685,12
94686,8
94687,11
94688,10
94689,15
94690,9
94691,10
94692,6
94693,14
94694,9
94695,9
94696,11
94697,9
94698,12
94699,10
94700,14
94701,10
94702,11
94703,11
94704,10
94705,5
94706,7
94707,7
94708,14
94709,11
94710,14
94711,7
94712,9
94713,11
94714,7
94715,11
94716,5
94717,9
94718,13
94719,9
94720,9
94721,9
94722,10
94723,5
94724,7
94725,9
94726,7
94727,11
94728,5
94729,9
94730,8
94731,7
94732,8
94733,6
94734,12
94735,11
94736,11
94737,11
94738,11
94739,7
94740,11
94741,14
94742,6
94743,10
94744,8
94745,7
94746,7
94747,5
94748,6
94749,10
94750,8
94751,12
94752,10
94753,6
94754,10
94755,11
94756,13
94757,6
94758,8
94759,13
94760,6
94761,5
94762,10
94763,11
94764,5
94765,9
94766,6
94767,13
94768,6
94769,10
94770,10
94771,11
94772,8
94773,7
94774,7
94775,6
94776,9
94777,7
94778,7
94779,8
94780,8
94781,10
94782,6
94783,8
94784,12
94785,5
94786,10
94787,10
94788,6
94789,12
94790,6
94791,8
94792,9
94793,8
94794,6
94795,15
94796,8
94797,7
94798,11
94799,6
94800,8
94801,10
94802,8
94803,7
94804,7
94805,14
94806,9
94807,8
94808,5
94809,8
94810,9
94811,11
94812,6
94813,10
94814,13
94815,11
94816,7
94817,7
94818,10
94819,12
94820,6
94821,9
94822,9
94823,10
94824,8
94825,13
94826,10
94827,6
94828,8
94829,7
94830,5
94831,9
94832,11
94833,10
94834,11
94835,14
94836,10
94837,7
94838,9
94839,6
94840,6
94841,8
94842,15
94843,11
94844,5
94845,7
94846,8
94847,7
94848,9
94849,13
94850,5
94851,10
94852,9
94853,8
94854,8
94855,5
94856,5
94857,11
94858,6
94859,13
94860,9
94861,9
94862,8
94863,10
94864,7
94865,8
94866,13
94867,9
94868,8
94869,12
94870,9
94871,10
94872,14
94873,10
94874,13
94875,13
94876,5
94877,10
94878,12
94879,15
94880,9
94881,12
94882,6
94883,11
94884,9
94885,10
94886,7
94887,14
94888,10
94889,12
94890,13
94891,12
94892,11
94893,9
94894,10
94895,5
94896,10
94897,13
94898,10
94899,10
94900,7
94901,8
94902,10
94903,10
94904,13
94905,13
94906,5
94907,9
94908,11
94909,9
94910,7
94911,7
94912,13
94913,11
94914,6
94915,10
94916,8
94917,12
94918,8
94919,7
94920,6
94921,9
94922,6
94923,5
94924,8
94925,10
94926,6
94927,8
94928,11
94929,11
94930,11
94931,9
94932,14
94933,10
94934,13
94935,10
94936,11
94937,5
94938,8
94939,12
94940,6
94941,14
94942,7
94943,7
94944,11
94945,5
94946,9
94947,10
94948,7
94949,10
94950,10
94951,9
94952,10
94953,16
94954,10
94955,6
94956,8
94957,6
94958,12
94959,9
94960,7
94961,10
94962,9
94963,7
94964,8
94965,6
94966,9
94967,9
94968,15
94969,7
94970,9
94971,9
94972,7
94973,10
94974,4
94975,6
94976,9
94977,7
94978,14
94979,10
94980,9
94981,8
94982,12
94983,8
94984,9
94985,7
94986,10
94987,10
94988,13
94989,10
94990,9
94991,6
94992,11
94993,9
94994,11
94995,13
94996,10
94997,11
94998,5
94999,10
95000,12
95001,9
95002,9
95003,11
95004,8
95005,11
95006,13
95007,13
95008,6
95009,7
95010,9
95011,11
95012,7
95013,10
95014,10
95015,12
95016,13
95017,6
95018,11
95019,7
95020,12
95021,7
95022,10
95023,7
95024,10
95025,5
95026,12
95027,8
95028,7
95029,12
95030,8
95031,10
95032,11
95033,13
95034,13
95035,9
95036,9
95037,12
95038,10
95039,10
95040,6
95041,10
95042,10
95043,6
95044,9
95045,9
95046,7
95047,10
95048,5
95049,12
95050,14
95051,8
95052,11
95053,10
95054,9
95055,9
95056,14
95057,7
95058,6
95059,12
95060,11
95061,13
95062,7
95063,13
95064,8
95065,6
95066,10
95067,10
95068,11
95069,8
95070,6
95071,13
95072,7
95073,10
95074,10
95075,9
95076,7
95077,7
95078,10
95079,9
95080,10
95081,6
95082,11
95083,12
95084,11
95085,8
95086,7
95087,9
95088,10
95089,6
95090,11
95091,9
95092,9
95093,15
95094,6
95095,10
95096,5
95097,7
95098,12
95099,10
95100,7
95101,7
95102,6
95103,5
95104,10
95105,5
95106,8
95107,8
95108,11
95109,7
95110,5
95111,10
95112,10
95113,7
95114,7
95115,11
95116,9
95117,7
95118,13
95119,10
95120,12
95121,7
95122,12
95123,6
95124,9
95125,14
95126,7
95127,9
95128,7
95129,10
95130,10
95131,12
95132,8
95133,10
95134,13
95135,13
95136,9
95137,10
95138,5
95139,5
95140,12
95141,5
95142,11
95143,6
95144,5
95145,7
95146,8
95147,10
95148,9
95149,9
95150,11
95151,8
95152,9
95153,7
95154,12
95155,13
95156,13
95157,12
95158,8
95159,7
95160,6
95161,9
95162,11
95163,11
95164,6
95165,6
95166,12
95167,11
95168,9
95169,10
95170,13
95171,6
95172,11
95173,8
95174,13
95175,6
95176,8
95177,10
95178,10
95179,10
95180,10
95181,12
95182,8
95183,5
95184,7
95185,12
95186,9
95187,11
95188,10
95189,10
95190,5
95191,11
95192,8
95193,8
95194,14
95195,14
95196,11
95197,12
95198,12
95199,9
95200,8
95201,12
95202,8
95203,13
95204,7
95205,15
95206,13
95207,8
95208,5
95209,6
95210,11
95211,7
95212,8
95213,13
95214,9
95215,7
95216,8
95217,11
95218,6
95219,10
95220,10
95221,6
95222,11
95223,6
95224,11
95225,9
95226,11
95227,12
95228,7
95229,7
95230,6
95231,8
95232,8
95233,5
95234,6
95235,8
95236,13
95237,12
95238,6
95239,8
95240,11
95241,6
95242,8
95243,10
95244,9
95245,9
95246,7
95247,6
95248,9
95249,12
95250,5
95251,6
95252,9
95253,10
95254,6
95255,6
95256,7
95257,8
95258,8
95259,8
95260,10
95261,9
95262,10
95263,10
95264,13
95265,10
95266,9
95267,11
95268,5
95269,10
95270,9
95271,7
95272,10
95273,8
95274,6
95275,8
95276,7
95277,6
95278,5
95279,7
95280,11
95281,9
95282,8
95283,10
95284,8
95285,7
95286,15
95287,5
95288,7
95289,9
95290,13
95291,7
95292,10
95293,5
95294,9
95295,8
95296,7
95297,6
95298,10
95299,6
95300,9
95301,9
95302,7
95303,8
95304,11
95305,11
95306,11
95307,12
95308,11
95309,10
95310,5
95311,10
95312,11
95313,10
95314,10
95315,13
95316,11
95317,9
95318,8
95319,9
95320,13
95321,9
95322,8
95323,8
95324,10
95325,12
95326,12
95327,11
95328,5
95329,5
95330,10
95331,8
95332,10
95333,11
95334,8
95335,6
95336,10
95337,13
95338,10
95339,12
95340,8
95341,9
95342,12
95343,7
95344,9
95345,13
95346,9
95347,9
95348,10
95349,11
95350,11
95351,11
95352,7
95353,9
95354,10
95355,9
95356,5
95357,7
95358,12
95359,5
95360,11
95361,11
95362,11
95363,11
95364,9
95365,7
95366,14
95367,11
95368,6
95369,9
95370,8
95371,10
95372,6
95373,7
95374,9
95375,11
95376,12
95377,8
95378,8
95379,8
95380,7
95381,12
95382,5
95383,7
95384,9
95385,8
95386,6
95387,10
95388,10
95389,8
95390,12
95391,13
95392,10
95393,10
95394,12
95395,9
95396,7
95397,12
95398,11
95399,8
95400,4
95401,11
95402,8
95403,11
95404,6
95405,8
95406,6
95407,11
95408,14
95409,7
95410,12
95411,12
95412,8
95413,9
95414,6
95415,6
95416,6
95417,5
95418,10
95419,12
95420,6
95421,9
95422,6
95423,12
95424,8
95425,10
95426,9
95427,13
95428,9
95429,12
95430,8
95431,7
95432,11
95433,8
95434,11
95435,9
95436,13
95437,10
95438,9
95439,6
95440,8
95441,11
95442,5
95443,7
95444,8
95445,11
95446,13
95447,6
95448,10
95449,13
95450,13
95451,9
95452,8
95453,5
95454,8
95455,9
95456,7
95457,9
95458,13
95459,11
95460,14
95461,6
95462,9
95463,10
95464,9
95465,9
95466,10
95467,9
95468,8
95469,7
95470,12
95471,5
95472,8
95473,7
95474,11
95475,11
95476,8
95477,11
95478,7
95479,7
95480,9
95481,6
95482,9
95483,10
95484,8
95485,11
95486,9
95487,11
95488,10
95489,8
95490,12
95491,10
95492,7
95493,10
95494,14
95495,8
95496,8
95497,8
95498,5
95499,10
95500,10
95501,13
95502,7
95503,9
95504,11
95505,9
95506,6
95507,7
95508,5
95509,11
95510,14
95511,9
95512,10
95513,10
95514,5
95515,7
95516,11
95517,10
95518,7
95519,7
95520,9
95521,9
95522,12
95523,15
95524,6
95525,9
95526,9
95527,10
95528,9
95529,5
95530,8
95531,6
95532,13
95533,5
95534,8
95535,9
95536,5
95537,11
95538,10
95539,4
95540,12
95541,12
95542,10
95543,12
95544,13
95545,6
95546,10
95547,13
95548,8
95549,6
95550,10
95551,11
95552,9
95553,6
95554,11
95555,5
95556,6
95557,7
95558,8
95559,10
95560,11
95561,12
95562,9
95563,7
95564,6
95565,7
95566,13
95567,8
95568,6
95569,8
95570,10
95571,8
95572,6
95573,13
95574,12
95575,13
95576,10
95577,7
95578,9
95579,7
95580,10
95581,8
95582,6
95583,11
95584,9
95585,12
95586,10
95587,9
95588,16
95589,9
95590,6
95591,10
95592,10
95593,9
95594,11
95595,7
95596,7
95597,8
95598,11
95599,5
95600,12
95601,10
95602,7
95603,5
95604,6
95605,7
95606,11
95607,7
95608,12
95609,10
95610,11
95611,9
95612,9
95613,10
95614,9
95615,10
95616,9
95617,6
95618,6
95619,6
95620,7
95621,9
95622,13
95623,10
95624,10
95625,6
95626,9
95627,15
95628,6
95629,13
95630,10
95631,10
95632,6
95633,10
95634,16
95635,7
95636,9
95637,12
95638,6
95639,11
95640,9
95641,10
95642,14
95643,4
95644,8
95645,8
95646,10
95647,13
95648,13
95649,12
95650,7
95651,10
95652,10
95653,12
95654,6
95655,14
95656,9
95657,11
95658,6
95659,9
95660,10
95661,10
95662,6
95663,8
95664,7
95665,7
95666,11
95667,4
95668,9
95669,11
95670,7
95671,10
95672,14
95673,14
95674,7
95675,9
95676,9
95677,10
95678,7
95679,9
95680,8
95681,8
95682,12
95683,9
95684,10
95685,15
95686,11
95687,10
95688,9
95689,8
95690,7
95691,7
95692,12
95693,13
95694,10
95695,12
95696,8
95697,7
95698,8
95699,10
95700,13
95701,11
95702,9
95703,5
95704,7
95705,12
95706,13
95707,8
95708,13
95709,8
95710,9
95711,11
95712,9
95713,5
95714,7
95715,8
95716,10
95717,5
95718,8
95719,8
95720,8
95721,11
95722,6
95723,10
95724,5
95725,8
95726,6
95727,9
95728,11
95729,6
95730,11
95731,11
95732,8
95733,10
95734,7
95735,6
95736,12
95737,10
95738,10
95739,12
95740,7
95741,9
95742,5
95743,10
95744,6
95745,8
95746,5
95747,14
95748,8
95749,7
95750,10
95751,10
95752,8
95753,13
95754,6
95755,9
95756,10
95757,8
95758,11
95759,9
95760,6
95761,10
95762,9
95763,11
95764,14
95765,10
95766,8
95767,6
95768,8
95769,7
95770,12
95771,5
95772,11
95773,14
95774,13
95775,6
95776,10
95777,11
95778,9
95779,9
95780,6
95781,10
95782,8
95783,8
95784,13
95785,10
95786,8
95787,13
95788,12
95789,11
95790,13
95791,10
95792,6
95793,12
95794,7
95795,12
95796,8
95797,13
95798,7
95799,8
95800,13
95801,10
95802,10
95803,4
95804,8
95805,9
95806,10
95807,12
95808,11
95809,7
95810,7
95811,8
95812,8
95813,12
95814,6
95815,9
95816,5
95817,10
95818,11
95819,7
95820,9
95821,7
95822,7
95823,10
95824,11
95825,10
95826,15
95827,10
95828,8
95829,10
95830,7
95831,7
95832,12
95833,11
95834,14
95835,5
95836,8
95837,7
95838,4
95839,10
95840,9
95841,6
95842,11
95843,8
95844,8
95845,15
95846,6
95847,12
95848,10
95849,12
95850,11
95851,12
95852,6
95853,5
95854,9
95855,9
95856,5
95857,10
95858,13
95859,8
95860,9
95861,6
95862,7
95863,13
95864,5
95865,12
95866,12
95867,10
95868,10
95869,12
95870,6
95871,13
95872,9
95873,6
95874,11
95875,9
95876,7
95877,14
95878,7
95879,8
95880,7
95881,14
95882,7
95883,10
95884,6
95885,11
95886,9
95887,8
95888,13
95889,10
95890,7
95891,7
95892,11
95893,12
95894,11
95895,8
95896,6
95897,10
95898,14
95899,10
95900,6
95901,8
95902,5
95903,10
95904,7
95905,4
95906,12
95907,6
95908,10
95909,7
95910,8
95911,11
95912,8
95913,8
95914,11
95915,9
95916,9
95917,10
95918,14
95919,8
95920,5
95921,6
95922,8
95923,13
95924,10
95925,8
95926,5
95927,11
95928,8
95929,6
95930,6
95931,11
95932,14
95933,15
95934,9
95935,13
95936,8
95937,13
95938,9
95939,7
95940,7
